seller_id,risk_score,gmv,gmv_at_risk_weighted
276677b5d08786d5dce7c2149dcce48b,0.7757236399729571,3424.2000000000025,2656.2328879954016
bf100ecb7997df312b285358fb32f92c,0.8638964447039479,1991.9000000000008,1720.7953282057945
e7d5b006eb624f13074497221eb37807,0.7139416807056971,3478.929999999996,2483.753131257468
42bde9fef835393bb8a8849cb6b7f245,0.8576972929923746,7574.0,6496.199297124245
d23019c84ffae2d5ef2270367b8605fc,0.9183171215321868,29205.100000000013,26819.543366059683
656591be56071d4c9ef4e5fee78a578a,0.8324449740917206,1702.0,1416.8213459041085
77e4abfd739aed9c46480f90f81c0eb4,0.8847461054627821,3736.99,3306.2873486533617
916c9de0b5ad957346eeeb12f332687e,0.8815375744773515,5336.5,4704.325266198386
b94cc9f10ddc85e4ba73a6f7974e7101,0.8029877381714565,25346.100000000013,20352.607510467566
f1fd5ab1181f827ffad998c1a5de7d74,0.9350200157773328,7045.99,6588.141680966929
3ade81dab5a172b88e1871c28ae05260,0.8256024063463339,5383.6,4444.7131148061235
b14db04aa7881970e83ffa9426897925,0.6862795359578074,5595.899999999998,3840.351655266293
f63d8f293af3a6454377546bd9dd19ff,0.7583568169391688,1751.8200000000002,1328.5046390503749
4da0e408c99d2fdc2126dc9fce518060,0.8202254783125169,3026.0000000000014,2482.0022973736773
7fe21dd00d2f4943ae09525efa2fd674,0.9855260748633774,169.8,167.3423275118015
2bd05d410a8fd26dc4184a15f4f2f588,0.9130253743766454,1316.73,1202.2079012029603
9cf787a239c1aa29dbd76f153dc13f9a,0.6385602903911607,316.0,201.7850517636068
1284de4ae8aa26997e748c851557cf0e,0.8402616003676961,1459.97,1226.7567286888254
a49928bcdf77c55c6d6e05e09a9b4ca5,0.6071621310186154,8646.899999999983,5250.070230704855
49067458c68f7701fd334ce326accbe0,0.8697915541512545,1047.6500000000008,911.2371217065624
c1ed9e3daf6154542826a6996af0fb8c,0.9392300276552848,757.4999999999999,711.4667459488782
0ea22c1cfbdc755f86b9b54b39c16043,0.24386056912905485,10592.099999999948,2582.995534271849
bccf933e006e9b94a6184af782963e77,0.7124591720567673,4162.739999999998,2965.782293887586
30a81d8cf85fb2ada1b1b094c9583a95,0.48251486001753435,1245.4199999999998,600.9336569630376
4bf2f4ee540798a61f9636d12cd9cc80,0.7592083229137001,4995.5599999999995,3792.6707296147633
725af026f869236a8dd0ceb98564d156,0.9778274527881262,810.72,792.7442725243897
70c4eedec9cb4a85cda2f3f9673557b4,0.9841483072189156,239.9,236.09717890181784
dee656f0f566ed1aa85bd137c943f08f,0.473732986580525,6212.079999999993,2942.867211277144
ab91571efab27993ff2f6b36e38055c3,0.8370712109727061,102.24,85.58216060984947
bdf0d02d36a1d839d0c39c4a887cdd49,0.8322536699743185,120.0,99.87044039691821
f12ff17ad8bbf01ec5c33b17e506649b,0.8347351620951662,6101.0,5092.719223942609
1838dd9b8977065acf51d95e0053ea7a,0.7880172414813217,2750.500000000003,2167.4414226943777
b8630e1121437d41cb08e3c749c2c2e2,0.8600495511193672,6988.0,6010.026263222138
ffeee66ac5d5a62fe688b9d26f83f534,0.8184396081918686,1839.8600000000001,1505.8142975278913
4e0d109ccfba9a1151c103049880c857,0.8767979093441758,279.89,245.40696684634136
1987cd4be10fe09ee50454f9c354d1c6,0.8417729660625408,2877.7000000000003,2422.370064438174
0afccdb8a34ee5c79f7c06faf2b4d56e,0.9157686127899457,1185.6,1085.7352673237594
977f9f63dd360c2a32ece2f93ad6d306,0.874388185621925,2730.070000000001,2387.14095392085
87b4428a334b8f676fd9a7f3bf544fb5,0.8110543510376819,29.99,24.323519987620077
d52cbce9845184537284a23c3bc3da0e,0.89485871303869,75.0,67.11440347790175
0b18d63d0cd1d723567903fd34a07df2,0.7937147410796782,1678.1400000000003,1331.9644555954515
834f3294fba9f932f56edc879193f925,0.8680023071895686,39907.5,34639.80207416771
4b98b0428fc1932cc2514ef9ce2505e6,0.9976487882390415,327.63,326.85967249075713
d13e50eaa47b4cbe9eb81465865d8cfc,0.6245515211250309,7073.049999999993,4417.484136493395
ea566164622c6b439516ab18062c42cd,0.6465730950192343,10309.42,6665.793597253195
297d5eccd19fa9a83b2630071ff105e4,0.8679655906909505,834.97,724.7252292592229
1b8356dabde1d35e17cef975c3f82730,0.6425822048855795,3366.399999999995,2163.1887345268115
9f50216bfd01913736a55a11b55ea842,0.6771179828095901,1354.0,916.817748724185
bc2ac6b95e1accce9858528ee566c17e,0.8104030905403127,2045.0,1657.2743201549395
e88165a185134e13fdfc85d4fa654db8,0.8572039777898286,108.0,92.5780296013015
1cbd32d00d01bb8087a5eb088612fd9c,0.3931413256325576,1045.47,411.01746170907
ad75519a07f039025e83795a4418470f,0.9684835097535117,302.1,292.5788682965359
d4f117125b59ce73c3302f88ee40c458,0.7760658397074067,783.29,607.8846115844145
8f54d64f28a993550aa7943f12572959,0.8531794605731924,2755.500000000001,2350.936003609432
9596c870880d900012f2e8e6e30d06d7,0.7093670566333388,7625.349999999997,5409.1720852990275
9c068d10aca38e85c50202e17b4a7e88,0.8892714159507404,2658.9000000000005,2364.4837678714243
39a5005f2605cbdb4f9ac14485cabfd1,0.8380966255570353,501.06999999999994,419.94507616786365
1fbe10c70e30765ed1de86d9f7e98409,0.8161556939172314,98.75,80.5953747743266
b1204cfda1d4948679db3cfc0d3cb95c,0.8519544422199951,411.2,350.323666640862
bbd3acfe6de99892e73940d3fdceaf68,0.7477077205869473,69.0,51.59183272049937
679769a98cfcc6da877c8486ff1c13f3,0.8525749916489822,7029.0,5992.749616300696
23ff42c4bf1f8f16cddb19d8b972974a,0.9041828794304034,174.70000000000002,157.9607490364915
dc50afafdfa325eadc890c7fa42a8f4e,0.8122518424039106,424.19999999999993,344.5572315477388
78744a20ee2f80ba64f6804c25def2b8,0.9085468808114034,2715.0,2466.70478140296
fa3a0b5aabb344b9a92e3524b0202123,0.869182749178977,1789.0,1554.9679382811898
5c853bb56f70f4d14218944bae111d7a,0.8036215951161159,263.13000000000005,211.4569503229036
8c91bfea4263b8fba54081460693e2a1,0.8702634100659451,739.0,643.1246600387334
9a84ba99f5367fdbd4598363496f1ea2,0.9295679041433257,2223.38,2066.7826867141875
9200e6ce317b67196b6b0bad4d4bd567,0.883801848684823,36.9,32.61228821646997
94231344608e603693b0a8891143f65d,0.8157825426190556,722.0,588.9949957709581
432c37c9dfba871172ec162e20118b8c,0.8901622585095804,2679.8700000000003,2385.51913171207
f435898e493ba0356019a0b1cb8b55b1,0.8819824611085669,649.76,573.0769239299025
b8578d2d823bd8e251f6fdd02b40902d,0.8855052662996287,1255.6,1111.8404123658136
964ff64dc05b13811c6d0f41e0aa5f6b,0.7244783036025546,180.0,130.40609464845983
42ef3192a9ff87a22d1867b74b3ee205,0.7629244062560838,1354.0900000000001,1033.0683092673007
b44dbfbf62e52125f3c15d230569ea91,0.8257648217527513,609.3699999999999,503.196309431474
a7c53f6b3b61adbdaa99dda97e8cbd56,0.88160061839507,99.0,87.27846122111193
1f867308a0ce13133a4e639ff4de0c02,0.8696777118288647,875.0999999999998,761.0549656214392
45213867cefbf2cd4c6177e10216a951,0.7992968205313055,4955.42,3960.851450397242
aded58c8142dedc5494a81f948431fab,0.7475181744819729,289.5,216.40651151253115
30c7f28fd3a5897b2c82d152bb760c17,0.9074820149562997,1849.38,1678.2790888198815
cd843d4cf8ef32827de0396605163ba3,0.8896018214224155,1915.0,1703.5874880239257
9da1ca0bef29ee170e541927a5aeabdc,0.8408994038709997,1484.4,1248.231075106112
535bf14f36346c7f59d87cece104d70c,0.7996668426591698,50.0,39.98334213295849
2c4c47cb51acd5ea5db5e0ae0e26542a,0.7761262606720387,2575.9000000000005,1999.223634865105
e3e290b38963293022cdcd6db8328103,0.8555137737717678,135.7,116.09321910082889
e51f22821f0c12a16ad5c020cdcd55e9,0.8503428703454192,898.71,764.2116410081318
66fd84ee7528c0c0de85d0f44a73d5ab,0.8904080541667152,1438.1099999999997,1280.5047267776945
e9c2dc0dd4ac38448289be644ac94f42,0.6850813411636199,118.39,81.10677998036095
713e3a23ca5e47786eb6f0d99f94cfac,0.9204544406409063,1126.0,1036.4317001616605
c8025364abeecb115431bf95c11a747f,0.905083935655927,928.0,839.9178922887003
556a6409838156ea299c9d1f9e2dde43,0.7968308739568282,1362.8000000000002,1085.9211150283656
31ae0774c17fabd06ff707cc5bde005f,0.7913478843830801,6719.849999999999,5317.739080871641
542917da124346b47ea1ac79a93ce454,0.788416764200748,1303.9,1028.0166188413555
a3082f442524a1be452e3189e003b361,0.837584429183108,301.6,252.6154638416254
43b2c864251aa0ce4030c746984e088a,0.8681457006959568,94.8,82.3002124259767
fa74b2f3287d296e9fbd2cc80f2d1cf1,0.9856622616618725,1274.4900000000002,1256.2166958654402
a99504ac23ed125aaf5302af6cc30af9,0.9001239605435434,978.0,880.3212334115855
385799a1cddbd26dfeb9157356a42282,0.9562312750361991,551.9399999999999,527.7822899434797
3ded4e2d5f135cb103e5949d7263d2dd,0.9015985749453274,49.9,44.98976888977183
2d42ebcda99fd55f6f4bc2f1ca035d50,0.8622685477164916,921.5,794.580466720747
2b402d5dc42554061f8ea98d1916f148,0.9069847587662874,299.89,271.9956593064219
b3f19518fcec265b2e97af287725f981,0.8739241659887957,444.92,388.826339931735
bab0a8cd684e41ba6e2637dca0979d3b,0.8796379026459893,269.9,237.41426992415248
334cab711dee080b079fa5779b584783,0.8313884641123562,1069.7000000000003,889.3362400609877
fd435faa3c0422b60440ea3480d0e77c,0.7759991207520995,749.0,581.2233414433225
b56906f7fd1696e043f1bcce164c487b,0.6834554956001818,2148.49,1468.3972977420344
b19f3ca2ea475913750f25a5c37c8d8f,0.9253312682989198,4174.160000000001,3862.4807668826197
60562ab00b8054280520d390c8c0045c,0.8161662714633166,2943.0,2401.9773369165405
cbf09e831b0c11f6f23ffb51004db972,0.5042053315948125,1535.2000000000007,774.0560250643565
9bade61a92bed55a25d2b67b9f4ed739,0.9211451675614567,117.67999999999999,108.40036331863222
bd697db56ff8e7c9cd1abeb7f72029b2,0.8384540370947832,2869.789999999999,2406.187011114237
82e0a475a88cc9595229d8029273f045,0.8185681134866479,10748.019999999991,8797.986455116754
ffc470761de7d0232558ba5e786e57b7,0.29663985727086883,1529.1299999999997,453.60090494860356
8c16d1f32a54d92897cc437244442e1b,0.5565239674258606,5642.599999999993,3140.2421385971575
6cd68b3ed6d59aaa9fece558ad360c0a,0.6282040660374142,11188.569999999972,7028.705167144214
4a3ca9315b744ce9f8e9374361493884,1.14758188117184e-09,196882.11999999505,0.00022593835363869427
a435b009cd956ea60748b5cfbddf2e24,0.8148014886859419,361.18,294.2900016835885
d650b663c3b5f6fb392b6326366efa9a,0.7974139913298014,18335.9,14621.303203624107
8160255418d5aaa7dbdc9f4c64ebda44,0.032601941480425854,46368.39000000035,1511.6995373215748
6fd52c528dcb38be2eea044946b811f8,0.5754900160768383,7743.020000000001,4456.030704283281
71039d19d4303bf9054d69e9a9236699,0.6724873819716358,3537.2000000000025,2378.7223675100718
f22a247b79dd22ecd91dc8e3b2a1b07c,0.5369422570175862,439.94000000000005,236.22237655231692
2dd1fb6f0e42a2243b8a01e40cd41216,0.968738670551594,686.89,665.4169054151844
c847e075301870dd144a116762eaff9a,0.8318388508958942,15248.799999999988,12684.5442695413
323ce52b5b81df2cd804b017b7f09aa7,0.8355581515869118,2374.300000000001,1983.8657193128056
406822777a0b9eb5c50e442dd4cd3ec5,0.7641994451418309,3548.090000000002,2711.4484093132805
7178f9f4dd81dcef02f62acdf8151e01,0.3023537471709669,36795.4000000001,11125.227068654627
2be17df1c49978426251562096c3cc09,0.8321465661297659,2165.0000000000005,1801.5973156709435
ae7ab174effdead6c241e547e4ca13f0,0.7315409325955597,2778.6,2032.6596353100222
2e13c71026e1a39ba5cc1b86dcb679aa,0.8246378883106079,3793.0,3127.8515103621357
13fa2a6c6b9d0f43cb588d7c82117a12,0.8065540943455355,4528.0,3652.0769391965846
439a47cc365d6e3bd526812ea9de3c29,0.7353540156631653,1186.5,872.4975395843456
b8bc237ba3788b23da09c0f1f3a3288c,0.812368677193244,13685.709999999995,11117.842129150347
05d2173d43ea568aa0540eba70d2ca76,0.7433169387799285,5759.66,4281.252839613203
25debeafbce801fdd479539350185eee,0.9081856724134048,237.85000000000002,216.01196218352834
e48b04bf1aa1ef711caebeb7aede6180,0.7896581870527691,3187.1000000000013,2516.7196079558817
ff4ea69c2a729e83e63c7579e4ef8170,0.9479577458105113,6368.0,6036.594925321336
a425f92c199eb576938df686728acd20,0.8834936428606314,1106.3,977.4090170967164
01fd077212124329bac32490e8ef80d9,0.2840706027296174,1208.0,343.15728809737783
d6b1ce66b035a475f00c017792ff9769,0.5640292662822168,12277.399999999992,6924.812913853285
e439f7176d763f92de325271111b2fd5,0.9556070435123608,1320.9,1262.2613437754774
818d28f936e791926d33bcb6ee94ef79,0.9652162442779878,111.6,107.71813286142343
b2479f944e1b90cf8a5de1bbfde284d6,0.4606799412551658,4666.529999999985,2149.776766265462
0df3984f9dfb3d49ac6366acbd3bbb85,0.7126964406882185,9891.489999999989,7049.629716103098
96493fab2fbb13a14d0c0e8772eef5c3,0.7750810032267332,18969.0,14702.511550207902
6ba4733aa33f6386e9fb0c0fd3993b38,0.8904330101965058,149.79,133.3779605973346
3092c0b297aacfb4bb6e056ebe13b9b8,0.7603150339083109,1184.3,900.4410946576126
26d6bbee02420494d471c9f6436929c0,0.8322520217784769,434.51000000000005,361.621825982966
dc120d932ddf9d4dfb6fd68beefda622,0.9028939659632708,130.0,117.3762155752252
baa49d93c8c8841e27400a300f5d74b2,0.8878881394159965,246.4,218.77563755210156
8a1ff5c35f6595a73fef4c7b96e4908a,0.9231535772253375,1598.0,1475.1994164060893
de9727ca376d1be6ec121b110aa7954c,0.9311353878632604,997.7999999999998,929.0868900099612
ee2fbacc2fc3794e656cc4d933d59ce7,0.641589586093089,464.97,298.31990984570365
82cb9f452fe8334df74b22d37824b431,0.8970367240962523,838.2,751.8961821374787
751bdc4d83a466c7206cd42e8f426b03,0.7944886388328035,6520.95999999999,5180.828634283151
7ecd59e5e20407131822c1a68ac59c1f,0.9174171307954005,1466.71,1345.584879908922
fbc14c0cf93505ef89f64665ffa4a7b5,0.7453682542791455,12227.819999999998,9114.22884703962
822b63912576852aea9a8436d72317b7,0.9443329518889475,3465.9299999999994,3272.9919079404594
f61c63d13f7cd800549d5acdd390ae72,0.6388988168548825,3072.3000000000006,1962.8888350232558
4ef4c39cf3c24f326434cf0b2e48046a,0.9108519227953621,792.0,721.3947228539267
165b1235e9e9942cb5fae67103576fb0,0.4713293228472295,2085.1500000000005,982.7923375349009
8ed8ea9a57c862f2c18c2fe41f601d56,0.8958565957750008,3831.9,3432.8328893502253
8a432f4e5b471f8da497d7dc517666e2,0.20125891342860736,7555.0,1520.5110909531286
4e06067cc08b3f41d837768d392c3ee3,0.8492640035597742,941.7200000000001,799.7688974323106
7e3f87d16fb353f408d467e74fbd8014,0.5581669948886168,4653.090000000002,2597.201262246275
6806dad1da97bfb5a9038eac6881f706,0.8424346839888471,1477.0,1244.2760282515271
f76a3b1349b6df1ee875d1f3fa4340f0,0.7779007282083014,4160.790000000001,3236.681570921819
70bf57d811208f8923b41bbd499a67a4,0.7319512347524709,780.8,571.5075240947293
3f2af2670e104d1bcb54022274daeac5,0.8937137029790525,973.5999999999999,870.1196612204054
8e8a7ce9f2f970dc00e2acf6f6e199f6,0.8177281284405782,8821.0,7213.17982097434
5c6d4016c2a288f074fa0848a2b653d2,0.7261763843074476,3100.000000000001,2251.1467913530882
820c7c9eaf76d2b226b6c242bcf3f34d,0.841180544214635,559.0,470.21992421598094
6288c69c4ce638e59925e59193f98b16,0.8591533008512495,4196.799999999997,3605.6945730125217
282f23a9769b2690c5dda22e316f9941,0.5162171063200921,6464.28,3336.971916042845
f88adb15807168d3c43d71021090ce4a,0.6312857257852056,488.8,308.5724627638085
980640c45d7a4635885491d077167e4d,0.420934632873077,1004.2900000000001,422.7404424481025
989becdce12ebc39863c2bceab6f3ca1,0.9479904214859647,6302.9,5975.088827583886
51209b446b2073894bdc0face6c73ffc,0.9263876868220696,359.6,333.12901218121624
11fb6f6d341adbe19e81733701704635,0.6247971021009379,1197.0,747.8821312148226
166e8f1381e09651983c38b1f6f91c11,0.9983031759821469,78.8,78.66629026739318
34056b8b55c1775a22af2331670a799c,0.6814796228050835,6398.700000000002,4360.583662442888
6b9b80d53ba3676eafe60268a810b5a1,0.8981972830288917,783.6999999999999,703.9172107097423
7bac63f6603d382cc8d0832eb6c100a8,0.6666733428904819,7751.95,5168.01842041987
c990d6cf976a5718aaedc539f383ab88,0.9049515184157239,183.10000000000002,165.69662302191907
e8b3a3a38279a82f0e5d006d5e5b7d2c,0.7505696530641662,11762.399999999983,8828.500487201936
f00e21b1e91a79653163b7fd8f293ff1,0.7467640364818738,3900.0900000000015,2912.4469510425924
61b18775be84fb700a6b2d0ba097bf66,0.6751269732677709,334.5,225.8299725580694
6c9875b2f94ba781186f0c1aed8d1687,0.7921055066413247,25.0,19.802637666033117
78813699ffac347fe27dba345a5f1551,0.9669114252911136,152.42,147.37663944287152
70eea00b476a314817cefde4aad4f89a,0.6856200900532622,31424.75000000001,21545.439924901257
921323538c9f1c4e816f2720eac02bea,0.7863570250893451,1401.84,1102.3467320512475
11938fcc75f6902fea1d0a6f72b54a57,0.8065732563717056,594.98,479.89495607603743
85ecf03781da592876b7844acc1b729f,0.5859703584629579,251.0,147.07855997420242
5a9c0859cb00fd8aa4db443837f0a700,0.8553887428704231,208.0,177.920858517048
d8cf3b6a2151949f930d0252b180ec42,0.9654261217488361,623.6999999999999,602.136272134749
e45edf75f568ed2f93f78d060e246e25,0.8513225101350648,164.3,139.87228841519115
052577151711aec5c744fe12e66db3e1,0.9976210115477602,687.0,685.3656349333112
8ca1551acf9832a4cf467bbbac15851f,0.8595451024420966,2176.4,1870.713960954979
440dd6ab244315c632130ecfb63827b1,0.7177653741407897,13088.999999999985,9394.830982128786
3c4e0452bff7a2a788179488d3d77032,0.8482948690391985,3746.4000000000024,3178.0518973684552
b9ec22de23f18567de0e09d776ca0309,0.8151127889804293,341.98,278.75227157552723
a20d8058c866dbaeca014d2cd20ac62e,0.8967094143070066,1194.0,1070.671040682566
eb5b6204dde3a6e03b5f1bb8479f055b,0.6259544231634233,452.2,283.05659015450004
c447f8dd3ed213f291d65ef074a268eb,0.8125171771765726,655.0,532.198751050655
7994b065a7ffb14e71c6312cf87b9de2,0.9190866453844178,452.99999999999994,416.3462503591412
7d456afc660226829370f3173d14520c,0.5012748742164864,8118.249999999999,4069.4747476079906
e38db885400cd35c71dfd162f2c1dbcf,0.8334424529738299,2066.800000000001,1722.5588618063125
d3f39f05462b79a4562d35893a28f159,0.6747650585534511,2363.4000000000005,1594.7397393852268
ea846a0e7ad98a741783e886d89dfa44,0.8424037020198973,137.0,115.40930717672593
979e9f8b5b39dd243a2550c8b05aecf0,0.8080986612089477,525.0,424.25179713469754
651fe66032c9520ee5587f694908040d,0.8621652267410246,464.0,400.0446652078354
2156f2671501a81034d7d07f217609d0,0.8655707475813791,2909.4999999999995,2518.378090088022
2f1e7b90e01d9f086cbcb301c0c3d406,0.7938000809476546,59.0,46.83420477591162
7d948535954aaf8c5d39db007f74372e,0.7825058462966705,194.0,151.80613418155409
e5def42655b7490edac5a56fe8e9e603,0.8407161532404978,129.9,109.20902830594066
1de62b6f2fd96227629786db492433db,0.8574370125883046,208.8,179.032848228438
9d69ba0a7a626a64dc5db08e529559cf,0.83981309527874,19.3,16.208392738879684
69b5eaa096c3f9d1e5c398c597f567d6,0.8185237314927868,938.0,767.775260140234
513a54369b6a8a6602fcb0e129c6d78d,0.8519199103666681,47.8,40.721771715526735
2b03ac196f5ed62ac483960fe0fa3b65,0.6942189626413987,843.1,585.2960074029633
a2e874074c877c5a05abae80ad6e488f,0.8071431529477678,7354.999999999999,5936.537889930832
c113b8df1fc375bc3d73d29c1b1144d1,0.9976153317104998,333.0,332.2059054595964
3785b653b1b82de85ab47dd139938091,0.846992680452023,1552.0000000000007,1314.5326400615404
863d2ebcd347ce4922de7a0f9a5581d6,0.884157109969811,1312.36,1160.332424839981
b74d1c09cb380e1d03a6f859c6f4224b,0.7788950756290292,2174.61,1693.7930204136433
6b536a23086fba0d58c08d68814397f6,0.8698103408265565,1996.8000000000002,1736.837288562468
c76d418370990614e89e956c7a7567d9,0.8576596708302607,305.24,261.7920379242288
f419677537694f0462a91990df6ca44f,0.997506046094373,220.5,219.95008316380924
64c9a1db4e73e19aaafd3286dc448c96,0.7059923258301087,439.0,309.93063103941773
715bbd5ba4e6b74cb0d2f29eb45058b0,0.5296595768900693,4043.300000000002,2141.572567239618
bee36b4f9a2b9fdcaff6ec05df202ed0,0.9840824227525599,16.9,16.630992944518262
4e6015589b781adaa5ce7f1892d06bb1,0.8567899960379978,684.0,586.0443572899904
b98b715fe9e276204e2a3464f48cd796,0.9626923417513097,388.6,374.10224400455894
d71d863e5ef30d94e440c11be17dcd8f,0.9278719662023069,9246.9,8579.939284276112
333c4210e76a1aa2ab817b99437e3ff1,0.8396005854652889,335.0,281.2661961308718
87f3e35268860433e13d577825aada95,0.995843063228133,19.9,19.817276958239844
d36b07fd3c5088e477a72d1fccfe29d4,0.9294033267539556,328.9,305.680754169376
218f991754f360af9c2daa5e0b8e990c,0.7997375039154445,3554.320000000001,2842.5230049167435
be67f78487e2cecb0d55bc769709e4f5,0.8709413374190931,102.0,88.8360164167475
47f55702f598c7c6cc8458b0fbc1c49a,0.9998597434695599,75.0,74.98948076021699
3d39fbf22a665714baf62fae36029e23,0.8072701504782108,2504.2000000000003,2021.5659108275358
d1aa1ec0839dcab73a6161130eb1f94a,0.8988430827553332,119.9,107.77128562236446
8d46553a36e68f95350a200c12f8f2e2,0.885245476202355,659.9999999999999,584.2620142935542
02dcd3e8e25bee036e32512bcf175493,0.9216662677854185,1341.9,1236.7839647412532
9d681c7e12db302cb261e721040dde65,0.7335963813736585,785.5999999999998,576.3133172071459
1dd33b8119b3cb1056ed5dc88cd0aaf4,0.8669517567259533,1513.0,1311.6980079263674
97512d3fc193b2d1dfcdba0f9d1f0f8a,0.8366848716601031,1458.8700000000001,1220.6144587187746
e1dc0754bada9ee4cfe9713f22f61292,0.6338538729227005,885.0,560.9606775365899
88ae906ea2acf6971f26c3e8b7cb4357,0.8407767038207707,246.0,206.8310691399096
adbe70ab2c97442046d393988c8d1d27,0.9255153902050359,289.5,267.9367054643579
f9eedec3129e8cc6b6429c42d0808c5b,0.8778351728830878,789.8,693.3142195430627
723cd880edaacdb998898b67c8f9da30,0.5408632311294185,2136.53,1155.5705192049365
5c030029b5916fed0986310385ec9009,0.8614714602202099,4164.4,3587.511748941042
fa14641f57b655e933124a9ea49cd7a5,0.7234362239518337,359.93,260.3864000869835
ead2bab70821ea148476ae9bc08548ac,0.8705068589432252,412.09999999999997,358.7358765705031
c714262700f93defc16bf17a51a4cb23,0.855804643931686,421.8,360.97839881038516
d4d99b60c4c94cd35acd502cec65dc8d,0.8480389925238636,72.9,61.822042554989665
2ba91c7ad80ff88b23b7db823b43c233,0.6193390556600737,740.4,458.5586368107186
3c3017960b2dbd72711a61f0400aab8f,0.8913412668950905,878.8999999999999,783.399839474095
